49.639681,-1.623773,"Rue Albert Thomas (Cherbourg-Octeville)"
49.048934,-1.442746,"Rue Thomas Dumarest"
49.048885,-1.442855,"Rue Thomas du Marest"
48.849266,-1.575005,"Rue Thomas Giordano"
49.207911,-1.525581,"Rue Saint Thomas"
48.995452,-1.257519,"Rue Thomas Douville"
48.507365,-1.449701,"Rue Saint Thomas"
49.364228,-1.728973,"Rue du Mont Thomas"
48.575329,-1.093696,"Rue Thomas Riffaudière"
49.114033,-1.092221,"Impasse Saint Thomas"
49.113505,-1.0905,"Rue Saint-thomas"
49.423485,-1.280998,"Saint Thomas (Beuzeville-au-Plain)"
49.422687,-1.281328,"Saint Thomas (Sainte-Mère-Église)"
48.954646,4.362728,"Rue Thomas Martin"
48.898901,4.433115,"Impasse Jules Thomas"
49.336212,3.910325,"Rue Thomas Picotin"
49.154479,4.0795,"Rue Alfred Thomas"
49.01318,3.922233,"Impasse Thomas"
48.768815,4.853969,"Rue du Buisson Thomas"
49.265248,4.02605,"Place Saint Thomas"
49.265103,4.026781,"Rue Docteur Thomas"
49.235107,4.050589,"Rue Albert Thomas"
49.311983,4.264276,"Ruelle Thomas"
49.210447,4.843839,"Route de Saint Thomas"
49.213194,4.093287,"Chemin Thomas Bas"
49.212998,4.091582,"Chemin Thomas"
49.076423,3.847926,"Les Plantes Thomas"
49.009332,3.904893,"Rue Roger Thomas"
48.107935,4.894664,"Rue Saint Thomas"
48.082022,5.134687,"Rue Georges Thomas"
48.345747,5.184563,"Rue Leger Thomas"
48.627777,4.950094,"Rue Albert Thomas"
48.455359,5.172492,"Place Albert Thomas"
47.76917,-0.815735,"Le Fort Thomas"
48.070588,-0.790258,"Rue Thomas Naudet"
48.067896,-0.803014,"Rue Albert Thomas"
48.284282,-0.626992,"Impasse Thomas Alva Edison"
48.748982,6.191514,"Rue Paul Thomas"
49.529103,5.778447,"Rue Thomas Gilchrist"
49.527377,5.761571,"Rue Albert Thomas"
49.516261,5.76857,"Rue Emile Thomas"
49.540426,5.782652,"Place Ambroise Thomas"
48.692655,6.143049,"Rue Ambroise Thomas"
48.91261,6.064839,"Rue Thomas Mordillac"
48.604715,6.100488,"Rue Albert Thomas"
49.509712,5.761532,"Rue Emile Thomas"
48.691618,5.896768,"Bat Thomas Rue Majorelle"
49.207829,5.939049,"Rue Emile Thomas"
48.485492,5.690661,"Rue Albert Thomas"
48.780783,5.002786,"Rue Thomas de Choisy"
48.890298,5.541119,"Impasse Sir Thomas"
48.606094,5.662287,"Chemin du Poirier Jean Thomas"
49.167252,5.388997,"Rue Pierre Charles Thomas"
47.619835,-2.145385,"Saint Thomas"
47.967953,-2.150984,"Rue des Grees Thomas"
47.863388,-2.319803,"Chemin Perrine Thomas"
